-20.0   254 11.509751   11.481761   11.501961   11.522629   13.181313   13.150352   13.198678   13.252935   1.114585    0.976539    1.089903    1.188580
-20.5   179 11.589550   11.553741   11.573894   11.593226   13.242076   13.195177   13.240629   13.287855   1.143833    1.047833    1.130207    1.207227
-21.0   183 11.709188   11.675812   11.698694   11.721804   13.315166   13.275014   13.318858   13.365058   1.146406    1.051908    1.135367    1.218791
-21.5   270 11.889671   11.859000   11.882649   11.906595   13.493504   13.457715   13.522107   13.599128   1.178228    0.961738    1.135342    1.286936
-22.0   512 12.167794   12.136853   12.167323   12.196891   13.745612   13.750938   13.986156   15.061972   1.036674    0.452122    0.827222    1.251453

